employee_id,previous_salary,new_salary,previous_role,new_role,previous_level,new_level,effective_date,change_type,change_reason
EMP0324,,12834,,Account Manager,,Junior,2024-04-23,Hire,Initial appointment
EMP0324,12834,13991,Account Manager,Account Manager,Junior,Junior,2025-01-07,Annual Raise,Cost of living adjustment
EMP0324,13991,17934,Account Manager,Account Manager,Junior,Mid,2025-05-23,Promotion,Project completion bonus integration
EMP0577,,14962,,Lead Data Engineer,,Junior,2020-08-07,Hire,Initial appointment
EMP0577,14962,17596,Lead Data Engineer,Lead Data Engineer,Junior,Junior,2022-01-03,Annual Raise,Retention adjustment
EMP0577,17596,23563,Lead Data Engineer,Lead Data Engineer,Junior,Mid,2023-06-28,Promotion,Promoted following review
EMP0520,,8386,,Vendor Manager,,Mid,2024-03-06,Hire,Initial appointment
EMP0520,8386,14209,Vendor Manager,Vendor Manager,Mid,Junior,2025-02-06,Promotion,Market correction adjustment
EMP0219,,15069,,Digital Analyst,,Junior,2022-07-20,Hire,Initial appointment
EMP0219,15069,16115,Digital Analyst,Digital Analyst,Junior,Junior,2023-10-31,Annual Raise,Project completion bonus integration
EMP0219,16115,17927,Digital Analyst,Digital Analyst,Junior,Junior,2024-12-18,Annual Raise,Project completion bonus integration
EMP0219,17927,21890,Digital Analyst,Digital Analyst,Junior,Mid,2025-05-04,Promotion,Project completion bonus integration
EMP0418,,17650,,Content Strategist,,Junior,2018-07-26,Hire,Initial appointment
EMP0418,17650,18659,Content Strategist,Content Strategist,Junior,Junior,2020-01-21,Annual Raise,Retention adjustment
EMP0418,18659,21664,Content Strategist,Content Strategist,Junior,Junior,2020-02-13,Annual Raise,Market correction adjustment
EMP0418,21664,26705,Content Strategist,Content Strategist,Junior,Senior,2021-09-03,Promotion,Annual performance increase
EMP0751,,14333,,Senior Data Engineer,,Junior,2024-03-19,Hire,Initial appointment
EMP0751,14333,16994,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2024-11-21,Annual Raise,Retention adjustment
EMP0751,16994,20085,Senior Data Engineer,Senior Data Engineer,Junior,Mid,2025-02-03,Promotion,Retention adjustment
EMP0599,,37810,,Budget Analyst,,Mid,2011-08-26,Hire,Initial appointment
EMP0599,37810,42233,Budget Analyst,Budget Analyst,Mid,Mid,2016-10-30,Annual Raise,Project completion bonus integration
EMP0599,42233,64777,Budget Analyst,Budget Analyst,Mid,Director,2018-07-27,Promotion,Annual performance increase
EMP0606,,13484,,Senior Data Analyst,,Junior,2022-09-18,Hire,Initial appointment
EMP0606,13484,14969,Senior Data Analyst,Senior Data Analyst,Junior,Junior,2023-07-10,Annual Raise,Promoted following review
EMP0606,14969,19327,Senior Data Analyst,Senior Data Analyst,Junior,Mid,2025-05-24,Promotion,Market correction adjustment
EMP0940,,13876,,Supply Chain Analyst,,Junior,2020-08-07,Hire,Initial appointment
EMP0940,13876,16566,Supply Chain Analyst,Supply Chain Analyst,Junior,Junior,2023-05-24,Annual Raise,Promoted following review
EMP0940,16566,23792,Supply Chain Analyst,Supply Chain Analyst,Junior,Mid,2024-02-12,Promotion,Market correction adjustment
EMP0019,,14981,,BI Developer,,Junior,2023-01-08,Hire,Initial appointment
EMP0019,14981,17604,BI Developer,BI Developer,Junior,Junior,2023-11-20,Annual Raise,Cost of living adjustment
EMP0019,17604,21508,BI Developer,BI Developer,Junior,Mid,2025-02-28,Promotion,Annual performance increase
EMP0902,,26438,,Senior Data Engineer,,Mid,2015-06-11,Hire,Initial appointment
EMP0902,26438,28680,Senior Data Engineer,Senior Data Engineer,Mid,Mid,2018-05-04,Annual Raise,Retention adjustment
EMP0902,28680,33911,Senior Data Engineer,Senior Data Engineer,Mid,Mid,2018-06-05,Annual Raise,Promoted following review
EMP0902,33911,40535,Senior Data Engineer,Senior Data Engineer,Mid,Lead,2022-10-13,Promotion,Project completion bonus integration
EMP0982,,13862,,DevOps Engineer,,Junior,2022-02-18,Hire,Initial appointment
EMP0982,13862,16454,DevOps Engineer,DevOps Engineer,Junior,Junior,2023-02-07,Annual Raise,Market correction adjustment
EMP0982,16454,19554,DevOps Engineer,DevOps Engineer,Junior,Mid,2023-08-22,Promotion,Cost of living adjustment
EMP0742,,33138,,Legal Analyst,,Mid,2018-07-18,Hire,Initial appointment
EMP0742,33138,38642,Legal Analyst,Legal Analyst,Mid,Mid,2022-07-27,Annual Raise,Market correction adjustment
EMP0742,38642,41537,Legal Analyst,Legal Analyst,Mid,Mid,2022-10-01,Annual Raise,Market correction adjustment
EMP0742,41537,48786,Legal Analyst,Legal Analyst,Mid,Lead,2024-03-23,Promotion,Cost of living adjustment
EMP0895,,12726,,Procurement Analyst,,Junior,2019-05-30,Hire,Initial appointment
EMP0895,12726,20539,Procurement Analyst,Procurement Analyst,Junior,Mid,2021-04-11,Promotion,Retention adjustment
EMP0426,,17270,,Marketing Analyst,,Junior,2015-07-23,Hire,Initial appointment
EMP0426,17270,18264,Marketing Analyst,Marketing Analyst,Junior,Junior,2018-06-25,Annual Raise,Retention adjustment
EMP0426,18264,19765,Marketing Analyst,Marketing Analyst,Junior,Junior,2021-10-09,Annual Raise,Cost of living adjustment
EMP0426,19765,21542,Marketing Analyst,Marketing Analyst,Junior,Junior,2022-11-27,Annual Raise,Annual performance increase
EMP0426,21542,28638,Marketing Analyst,Marketing Analyst,Junior,Senior,2023-03-15,Promotion,Promoted following review
EMP0543,,14626,,ML Engineer,,Junior,2021-05-28,Hire,Initial appointment
EMP0543,14626,23074,ML Engineer,ML Engineer,Junior,Mid,2024-09-02,Promotion,Market correction adjustment
EMP0282,,15157,,Operations Analyst,,Junior,2024-09-21,Hire,Initial appointment
EMP0282,15157,16900,Operations Analyst,Operations Analyst,Junior,Junior,2025-04-14,Annual Raise,Annual performance increase
EMP0282,16900,19760,Operations Analyst,Operations Analyst,Junior,Junior,2025-06-01,Annual Raise,Promoted following review
EMP0282,19760,20234,Operations Analyst,Operations Analyst,Junior,Mid,2025-06-02,Promotion,Promoted following review
EMP0059,,33852,,Data Modeler,,Mid,2002-09-14,Hire,Initial appointment
EMP0059,33852,59572,Data Modeler,Data Modeler,Mid,Director,2009-02-13,Promotion,Market correction adjustment
EMP0066,,20799,,ML Engineer,,Junior,2016-02-18,Hire,Initial appointment
EMP0066,20799,30280,ML Engineer,ML Engineer,Junior,Senior,2020-03-14,Promotion,Cost of living adjustment
EMP0616,,17326,,Finance Manager,,Junior,2021-08-25,Hire,Initial appointment
EMP0616,17326,20586,Finance Manager,Finance Manager,Junior,Junior,2024-07-31,Annual Raise,Market correction adjustment
EMP0616,20586,23680,Finance Manager,Finance Manager,Junior,Junior,2024-11-06,Annual Raise,Annual performance increase
EMP0616,23680,25266,Finance Manager,Finance Manager,Junior,Senior,2025-04-08,Promotion,Promoted following review
EMP0050,,32115,,DevOps Engineer,,Mid,2018-07-13,Hire,Initial appointment
EMP0050,32115,37026,DevOps Engineer,DevOps Engineer,Mid,Mid,2020-05-15,Annual Raise,Project completion bonus integration
EMP0050,37026,42543,DevOps Engineer,DevOps Engineer,Mid,Mid,2022-06-08,Annual Raise,Cost of living adjustment
EMP0050,42543,47481,DevOps Engineer,DevOps Engineer,Mid,Lead,2023-12-03,Promotion,Market correction adjustment
EMP0759,,24449,,Account Manager,,Junior,2018-06-17,Hire,Initial appointment
EMP0759,24449,34362,Account Manager,Account Manager,Junior,Senior,2019-09-24,Promotion,Annual performance increase
EMP0061,,8929,,Budget Analyst,,Mid,2024-04-25,Hire,Initial appointment
EMP0061,8929,10288,Budget Analyst,Budget Analyst,Mid,Mid,2025-01-31,Annual Raise,Market correction adjustment
EMP0061,10288,12970,Budget Analyst,Budget Analyst,Mid,Junior,2025-04-01,Promotion,Cost of living adjustment
EMP0862,,18197,,ML Engineer,,Junior,2016-02-04,Hire,Initial appointment
EMP0862,18197,19464,ML Engineer,ML Engineer,Junior,Junior,2020-07-05,Annual Raise,Promoted following review
EMP0862,19464,28272,ML Engineer,ML Engineer,Junior,Senior,2024-01-09,Promotion,Cost of living adjustment
EMP0276,,7994,,Account Manager,,Mid,2024-06-18,Hire,Initial appointment
EMP0276,7994,8504,Account Manager,Account Manager,Mid,Mid,2025-02-15,Annual Raise,Market correction adjustment
EMP0276,8504,10148,Account Manager,Account Manager,Mid,Mid,2025-04-07,Annual Raise,Promoted following review
EMP0276,10148,10683,Account Manager,Account Manager,Mid,Mid,2025-05-26,Annual Raise,Promoted following review
EMP0276,10683,13286,Account Manager,Account Manager,Mid,Junior,2025-06-12,Promotion,Promoted following review
EMP0367,,23511,,Marketing Analyst,,Junior,2019-09-03,Hire,Initial appointment
EMP0367,23511,24860,Marketing Analyst,Marketing Analyst,Junior,Junior,2023-07-19,Annual Raise,Market correction adjustment
EMP0367,24860,31971,Marketing Analyst,Marketing Analyst,Junior,Senior,2024-08-16,Promotion,Project completion bonus integration
EMP0119,,17668,,Senior Data Analyst,,Junior,2018-07-21,Hire,Initial appointment
EMP0119,17668,19396,Senior Data Analyst,Senior Data Analyst,Junior,Junior,2021-01-14,Annual Raise,Cost of living adjustment
EMP0119,19396,30731,Senior Data Analyst,Senior Data Analyst,Junior,Senior,2021-09-27,Promotion,Project completion bonus integration
EMP0380,,17019,,Account Manager,,Junior,2019-06-11,Hire,Initial appointment
EMP0380,17019,17935,Account Manager,Account Manager,Junior,Junior,2020-06-13,Annual Raise,Cost of living adjustment
EMP0380,17935,19004,Account Manager,Account Manager,Junior,Junior,2020-08-25,Annual Raise,Retention adjustment
EMP0380,19004,20577,Account Manager,Account Manager,Junior,Junior,2023-02-16,Annual Raise,Market correction adjustment
EMP0380,20577,26245,Account Manager,Account Manager,Junior,Senior,2025-03-21,Promotion,Project completion bonus integration
EMP0015,,6915,,Product Manager,,Mid,2023-04-28,Hire,Initial appointment
EMP0015,6915,7517,Product Manager,Product Manager,Mid,Mid,2024-03-22,Annual Raise,Promoted following review
EMP0015,7517,12524,Product Manager,Product Manager,Mid,Junior,2025-03-08,Promotion,Retention adjustment
EMP0842,,16816,,Sustainability Analyst,,Junior,2015-02-21,Hire,Initial appointment
EMP0842,16816,27059,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2019-07-14,Promotion,Promoted following review
EMP0840,,16595,,Product Manager,,Junior,2021-07-19,Hire,Initial appointment
EMP0840,16595,22707,Product Manager,Product Manager,Junior,Mid,2024-11-09,Promotion,Cost of living adjustment
EMP0567,,21916,,Account Manager,,Junior,2018-09-13,Hire,Initial appointment
EMP0567,21916,23119,Account Manager,Account Manager,Junior,Junior,2020-05-17,Annual Raise,Market correction adjustment
EMP0567,23119,27113,Account Manager,Account Manager,Junior,Junior,2023-03-08,Annual Raise,Project completion bonus integration
EMP0567,27113,32635,Account Manager,Account Manager,Junior,Senior,2025-01-24,Promotion,Retention adjustment
EMP0163,,13450,,Vendor Manager,,Junior,2021-05-21,Hire,Initial appointment
EMP0163,13450,15801,Vendor Manager,Vendor Manager,Junior,Junior,2022-08-13,Annual Raise,Retention adjustment
EMP0163,15801,19597,Vendor Manager,Vendor Manager,Junior,Mid,2025-01-02,Promotion,Annual performance increase
EMP0926,,24808,,Account Manager,,Mid,2009-09-06,Hire,Initial appointment
EMP0926,24808,28517,Account Manager,Account Manager,Mid,Mid,2011-06-21,Annual Raise,Retention adjustment
EMP0926,28517,40125,Account Manager,Account Manager,Mid,Lead,2015-04-29,Promotion,Promoted following review
EMP0270,,20313,,Product Manager,,Junior,2015-04-02,Hire,Initial appointment
EMP0270,20313,34207,Product Manager,Product Manager,Junior,Senior,2024-05-16,Promotion,Cost of living adjustment
EMP0392,,17142,,Finance Director,,Junior,2014-09-26,Hire,Initial appointment
EMP0392,17142,19136,Finance Director,Finance Director,Junior,Junior,2017-06-09,Annual Raise,Market correction adjustment
EMP0392,19136,22912,Finance Director,Finance Director,Junior,Junior,2019-10-13,Annual Raise,Cost of living adjustment
EMP0392,22912,29444,Finance Director,Finance Director,Junior,Senior,2023-08-07,Promotion,Annual performance increase
EMP0667,,13058,,Account Manager,,Junior,2020-03-29,Hire,Initial appointment
EMP0667,13058,14695,Account Manager,Account Manager,Junior,Junior,2020-12-22,Annual Raise,Project completion bonus integration
EMP0667,14695,16502,Account Manager,Account Manager,Junior,Junior,2022-07-21,Annual Raise,Market correction adjustment
EMP0667,16502,21662,Account Manager,Account Manager,Junior,Mid,2023-05-27,Promotion,Cost of living adjustment
EMP0360,,17388,,Data Analyst,,Junior,2018-07-06,Hire,Initial appointment
EMP0360,17388,19094,Data Analyst,Data Analyst,Junior,Junior,2020-11-19,Annual Raise,Project completion bonus integration
EMP0360,19094,27461,Data Analyst,Data Analyst,Junior,Senior,2025-04-03,Promotion,Annual performance increase
EMP0158,,12821,,Sustainability Analyst,,Junior,2024-06-18,Hire,Initial appointment
EMP0158,12821,14837,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2025-04-01,Annual Raise,Annual performance increase
EMP0158,14837,20890,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2025-05-16,Promotion,Annual performance increase
EMP0765,,11809,,Sustainability Analyst,,Junior,2024-08-04,Hire,Initial appointment
EMP0765,11809,13678,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2025-03-13,Annual Raise,Retention adjustment
EMP0765,13678,14730,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2025-06-11,Annual Raise,Retention adjustment
EMP0765,14730,19272,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2025-06-24,Promotion,Annual performance increase
EMP0336,,10088,,UX Designer,,Mid,2024-09-20,Hire,Initial appointment
EMP0336,10088,13531,UX Designer,UX Designer,Mid,Junior,2025-03-21,Promotion,Project completion bonus integration
EMP0803,,31173,,Product Manager,,Mid,2013-06-10,Hire,Initial appointment
EMP0803,31173,48609,Product Manager,Product Manager,Mid,Lead,2018-11-22,Promotion,Promoted following review
EMP0478,,18603,,UX Designer,,Junior,2017-01-02,Hire,Initial appointment
EMP0478,18603,22165,UX Designer,UX Designer,Junior,Junior,2020-06-30,Annual Raise,Project completion bonus integration
EMP0478,22165,24912,UX Designer,UX Designer,Junior,Junior,2021-04-15,Annual Raise,Market correction adjustment
EMP0478,24912,27136,UX Designer,UX Designer,Junior,Junior,2024-11-06,Annual Raise,Annual performance increase
EMP0478,27136,26483,UX Designer,UX Designer,Junior,Senior,2025-06-09,Promotion,Cost of living adjustment
EMP0315,,8931,,Procurement Analyst,,Mid,2024-03-28,Hire,Initial appointment
EMP0315,8931,12079,Procurement Analyst,Procurement Analyst,Mid,Junior,2025-04-23,Promotion,Annual performance increase
EMP0809,,21547,,Procurement Analyst,,Junior,2018-04-26,Hire,Initial appointment
EMP0809,21547,25736,Procurement Analyst,Procurement Analyst,Junior,Junior,2022-03-11,Annual Raise,Market correction adjustment
EMP0809,25736,30049,Procurement Analyst,Procurement Analyst,Junior,Junior,2023-06-27,Annual Raise,Annual performance increase
EMP0809,30049,33057,Procurement Analyst,Procurement Analyst,Junior,Senior,2025-04-03,Promotion,Annual performance increase
EMP0727,,17212,,Legal Analyst,,Junior,2015-08-31,Hire,Initial appointment
EMP0727,17212,18292,Legal Analyst,Legal Analyst,Junior,Junior,2020-09-14,Annual Raise,Project completion bonus integration
EMP0727,18292,26178,Legal Analyst,Legal Analyst,Junior,Senior,2023-07-11,Promotion,Market correction adjustment
EMP0985,,21313,,Sustainability Analyst,,Junior,2018-09-01,Hire,Initial appointment
EMP0985,21313,30409,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2021-09-13,Promotion,Annual performance increase
EMP0004,,14834,,Procurement Analyst,,Junior,2024-05-30,Hire,Initial appointment
EMP0004,14834,17737,Procurement Analyst,Procurement Analyst,Junior,Junior,2025-01-10,Annual Raise,Cost of living adjustment
EMP0004,17737,18854,Procurement Analyst,Procurement Analyst,Junior,Junior,2025-01-24,Annual Raise,Retention adjustment
EMP0004,18854,20100,Procurement Analyst,Procurement Analyst,Junior,Mid,2025-06-29,Promotion,Annual performance increase
EMP0514,,15077,,Data Engineer,,Junior,2017-08-04,Hire,Initial appointment
EMP0514,15077,17824,Data Engineer,Data Engineer,Junior,Junior,2024-01-02,Annual Raise,Retention adjustment
EMP0514,17824,26442,Data Engineer,Data Engineer,Junior,Senior,2024-03-15,Promotion,Project completion bonus integration
EMP0670,,13481,,Legal Analyst,,Junior,2023-01-23,Hire,Initial appointment
EMP0670,13481,21059,Legal Analyst,Legal Analyst,Junior,Mid,2024-04-18,Promotion,Project completion bonus integration
EMP0737,,17584,,UX Designer,,Junior,2021-01-04,Hire,Initial appointment
EMP0737,17584,19031,UX Designer,UX Designer,Junior,Junior,2023-02-09,Annual Raise,Project completion bonus integration
EMP0737,19031,22196,UX Designer,UX Designer,Junior,Junior,2024-08-29,Annual Raise,Promoted following review
EMP0737,22196,25155,UX Designer,UX Designer,Junior,Senior,2025-01-08,Promotion,Market correction adjustment
EMP0598,,12065,,Procurement Analyst,,Junior,2024-04-20,Hire,Initial appointment
EMP0598,12065,13705,Procurement Analyst,Procurement Analyst,Junior,Junior,2024-11-14,Annual Raise,Promoted following review
EMP0598,13705,20533,Procurement Analyst,Procurement Analyst,Junior,Mid,2025-02-28,Promotion,Promoted following review
EMP0372,,8950,,Vendor Manager,,Mid,2024-08-29,Hire,Initial appointment
EMP0372,8950,12043,Vendor Manager,Vendor Manager,Mid,Junior,2025-03-13,Promotion,Market correction adjustment
EMP0228,,28836,,Budget Analyst,,Mid,2015-03-18,Hire,Initial appointment
EMP0228,28836,49492,Budget Analyst,Budget Analyst,Mid,Lead,2016-05-06,Promotion,Promoted following review
EMP0495,,25753,,Brand Manager,,Mid,2014-02-22,Hire,Initial appointment
EMP0495,25753,29845,Brand Manager,Brand Manager,Mid,Mid,2016-12-04,Annual Raise,Market correction adjustment
EMP0495,29845,33162,Brand Manager,Brand Manager,Mid,Mid,2017-03-10,Annual Raise,Promoted following review
EMP0495,33162,43488,Brand Manager,Brand Manager,Mid,Lead,2018-06-15,Promotion,Promoted following review
EMP0265,,11709,,Senior Data Analyst,,Junior,2021-01-29,Hire,Initial appointment
